time,ax,ay,az,wx,wy,wz
2024-03-21 19:36:59.1960,-0.61,0.09,-4.21,0.46,-0.19,0.38
2024-03-21 19:36:59.2060,-0.57,0.11,-4.28,0.44,-0.16,0.44
2024-03-21 19:36:59.2160,-0.49,0.16,-4.32,0.39,-0.14,0.49
2024-03-21 19:36:59.2260,-0.42,0.26,-4.37,0.32,-0.13,0.53
2024-03-21 19:36:59.2360,-0.35,0.33,-4.35,0.24,-0.13,0.54
2024-03-21 19:36:59.2460,-0.28,0.38,-4.24,0.13,-0.16,0.54
2024-03-21 19:36:59.2560,-0.25,0.44,-4.09,0.02,-0.18,0.54
2024-03-21 19:36:59.2660,-0.32,0.54,-3.83,-0.06,-0.2,0.55
2024-03-21 19:36:59.2760,-0.4,0.61,-3.4,-0.09,-0.22,0.57
2024-03-21 19:36:59.2860,-0.42,0.58,-2.92,-0.1,-0.22,0.58
2024-03-21 19:36:59.2960,-0.34,0.6,-2.51,-0.09,-0.19,0.58
2024-03-21 19:36:59.3060,-0.13,0.64,-2.18,-0.09,-0.14,0.56
2024-03-21 19:36:59.3160,0.07,0.73,-1.91,-0.09,-0.11,0.52
2024-03-21 19:36:59.3260,0.25,0.86,-1.6,-0.11,-0.09,0.46
2024-03-21 19:36:59.3360,0.39,0.99,-1.32,-0.14,-0.09,0.42
2024-03-21 19:36:59.3460,0.45,1.12,-1.03,-0.19,-0.1,0.37
2024-03-21 19:36:59.3550,0.5,1.26,-0.73,-0.24,-0.1,0.32
2024-03-21 19:36:59.3650,0.52,1.33,-0.4,-0.26,-0.07,0.3
2024-03-21 19:36:59.3750,0.45,1.32,0.02,-0.24,-0.03,0.3
2024-03-21 19:36:59.3850,0.36,1.22,0.49,-0.19,0.02,0.29
2024-03-21 19:36:59.3960,0.35,1.05,0.92,-0.14,0.03,0.26
2024-03-21 19:36:59.4050,0.32,0.86,1.23,-0.13,0.01,0.23
2024-03-21 19:36:59.4150,0.21,0.71,1.47,-0.14,-0.04,0.21
2024-03-21 19:36:59.4250,0.08,0.56,1.67,-0.15,-0.12,0.18
2024-03-21 19:36:59.4350,0.01,0.43,1.9,-0.14,-0.21,0.14
2024-03-21 19:36:59.4450,0.0,0.36,2.24,-0.09,-0.29,0.1
2024-03-21 19:36:59.4550,0.12,0.46,2.54,0.03,-0.37,0.03
2024-03-21 19:36:59.4650,0.3,0.56,2.83,0.15,-0.4,-0.03
2024-03-21 19:36:59.4750,0.39,0.72,2.71,0.15,-0.37,-0.03
2024-03-21 19:36:59.4850,0.26,1.13,2.24,0.01,-0.3,0.02
2024-03-21 19:36:59.4950,0.09,1.44,1.68,-0.25,-0.22,0.1
2024-03-21 19:36:59.5050,0.02,1.47,1.38,-0.57,-0.15,0.19
2024-03-21 19:36:59.5150,0.07,1.28,1.54,-0.8,-0.07,0.27
2024-03-21 19:36:59.5240,0.18,0.77,2.22,-0.87,-0.02,0.33
2024-03-21 19:36:59.5340,0.3,0.15,3.16,-0.87,-0.02,0.33
2024-03-21 19:36:59.5440,0.51,-0.32,3.89,-0.57,0.12,0.37
2024-03-21 19:36:59.5540,0.8,-0.88,4.48,-0.57,0.12,0.37
