time,ax,ay,az,wx,wy,wz
2024-03-22 12:15:06.0310,1.92,-1.69,-1.67,-2.76,0.24,-1.45
2024-03-22 12:15:06.0410,1.37,-1.0528491387516261,-0.4753388714790345,-2.52,-0.11,-1.52
2024-03-22 12:15:06.0510,0.78,-1.06,-0.48,-2.38,-0.64,-1.56
2024-03-22 12:15:06.0610,-0.55,0.04,0.86,-2.28,-0.9,-1.59
2024-03-22 12:15:06.0710,-0.88,0.42,0.62,-2.15,-0.91,-1.51
2024-03-22 12:15:06.0810,-1.44,1.12,-0.18,-1.99,-0.82,-1.23
2024-03-22 12:15:06.0910,-1.44,1.12,-0.18,-1.75,-0.99,-0.36
2024-03-22 12:15:06.1010,-1.99,1.45,-1.03,-1.43,-1.06,0.45
2024-03-22 12:15:06.1110,-5.57,2.63,0.07,-1.23,-0.63,0.58
2024-03-22 12:15:06.1200,-5.575786732435227,0.08,3.93,-1.03,0.06,0.47
2024-03-22 12:15:06.1300,-0.1,0.64,2.66,-0.56,-0.08,0.28
2024-03-22 12:15:06.1410,-0.1,0.64,2.66,-0.32,-0.33,0.03
2024-03-22 12:15:06.1500,1.42,-0.43,3.04,-0.42,-0.6,-0.07
2024-03-22 12:15:06.1600,1.42,-0.43,3.04,-0.53,-0.88,-0.13
2024-03-22 12:15:06.1700,-0.31,-0.79,1.02,-0.52,-1.03,-0.1
2024-03-22 12:15:06.1800,-0.31,-0.79,1.02,-0.42,-0.94,-0.13
2024-03-22 12:15:06.1900,-0.87,-0.73,0.5,-0.19,-0.52,-0.35
2024-03-22 12:15:06.2000,-0.87,-0.73,0.5,0.02,-0.25,-0.39
2024-03-22 12:15:06.2100,-0.41,-2.2,1.74,0.46,-0.17,-0.29
2024-03-22 12:15:06.2200,2.04,0.18,2.9,0.99,-0.1,-0.18
2024-03-22 12:15:06.2300,1.2529618352651597,1.17,3.06,1.22,0.27,-0.13
2024-03-22 12:15:06.2400,1.25,1.17,3.06,1.17,0.39,-0.1
2024-03-22 12:15:06.2500,-0.16,-0.81,1.19,1.05,0.33,-0.17
2024-03-22 12:15:06.2600,0.79,-0.16,0.53,0.93,0.15,-0.21
2024-03-22 12:15:06.2700,0.79,-0.16,0.53,0.77,-0.09,-0.26
2024-03-22 12:15:06.2800,0.39,-0.65,0.03,0.65,-0.24,-0.24
2024-03-22 12:15:06.2900,0.01,-0.49,0.21,0.57,-0.35,0.04
