time,ax,ay,az,wx,wy,wz
2024-03-24 16:24:41.8530,0.52,0.97,-1.03,-0.12,-0.06,0.19
2024-03-24 16:24:41.8620,0.63,1.08,-0.99,-0.1,-0.12,0.18
2024-03-24 16:24:41.8720,0.67,1.07,-1.04,-0.09,-0.18,0.15
2024-03-24 16:24:41.8830,0.63,1.06,-1.05,-0.08,-0.23,0.12
2024-03-24 16:24:41.8930,0.69,1.1,-0.99,-0.09,-0.25,0.09
2024-03-24 16:24:41.9030,0.73,1.07,-0.85,-0.09,-0.23,0.05
2024-03-24 16:24:41.9130,0.7,1.02,-0.73,-0.09,-0.2,0.02
2024-03-24 16:24:41.9230,0.67,1.0,-0.61,-0.1,-0.16,-0.01
2024-03-24 16:24:41.9330,0.68,0.97,-0.56,-0.12,-0.11,-0.05
2024-03-24 16:24:41.9420,0.71,0.99,-0.55,-0.13,-0.06,-0.08
2024-03-24 16:24:41.9520,0.69,1.01,-0.47,-0.13,-0.01,-0.1
2024-03-24 16:24:41.9620,0.64,1.0,-0.39,-0.1,-0.0,-0.12
2024-03-24 16:24:41.9730,0.55,0.96,-0.29,-0.04,0.01,-0.13
2024-03-24 16:24:41.9820,0.43,1.03,-0.01,0.05,0.05,-0.16
2024-03-24 16:24:41.9910,0.35,1.13,0.32,0.14,0.13,-0.19
2024-03-24 16:24:42.0020,0.39,1.17,0.62,0.21,0.25,-0.19
2024-03-24 16:24:42.0120,0.38,1.19,0.82,0.23,0.31,-0.17
2024-03-24 16:24:42.0220,0.12,1.13,0.44,0.21,0.29,-0.17
2024-03-24 16:24:42.0320,-0.06,1.08,-0.21,0.15,0.29,-0.19
2024-03-24 16:24:42.0410,0.15,1.17,-0.4,0.07,0.24,-0.19
2024-03-24 16:24:42.0520,0.32,1.15,-0.48,0.02,0.18,-0.17
2024-03-24 16:24:42.0620,0.1,1.28,-0.33,-0.01,0.09,-0.12
2024-03-24 16:24:42.0710,-0.55,1.37,0.06,-0.02,0.0,-0.08
2024-03-24 16:24:42.0810,-1.01,1.49,0.47,-0.02,-0.05,-0.03
2024-03-24 16:24:42.0920,-1.18,1.62,0.67,0.04,-0.04,0.04
2024-03-24 16:24:42.1020,-1.46,1.64,0.83,0.04,-0.04,0.04
2024-03-24 16:24:42.1110,-1.71,1.7,1.42,0.39,0.12,0.24
2024-03-24 16:24:42.1210,-1.83,1.89,2.25,0.53,0.26,0.29
2024-03-24 16:24:42.1320,-1.41,1.8,2.27,0.64,0.27,0.34
2024-03-24 16:24:42.1410,-0.97,1.54,1.65,0.7,0.19,0.41
2024-03-24 16:24:42.1520,-1.01,1.35,1.55,0.73,0.12,0.49
2024-03-24 16:24:42.1620,-1.2,1.34,1.58,0.7,0.06,0.58
2024-03-24 16:24:42.1720,-1.32,1.41,1.23,0.66,-0.01,0.66
2024-03-24 16:24:42.1820,-1.24,1.32,0.8,0.61,-0.04,0.73
2024-03-24 16:24:42.1920,-0.89,1.25,0.7,0.52,-0.01,0.79
