time,ax,ay,az,wx,wy,wz
2024-03-25 16:57:52.8940,-1.23,0.41,-4.57,0.36,0.28,-0.27
2024-03-25 16:57:52.9040,-1.0,0.39,-3.7,0.44,0.25,-0.2
2024-03-25 16:57:52.9140,-0.69,0.24,-2.74,0.57,0.22,-0.19
2024-03-25 16:57:52.9240,-0.3,-0.04,-2.37,0.66,0.16,-0.22
2024-03-25 16:57:52.9340,-0.01,-0.18,-2.47,0.65,0.04,-0.28
2024-03-25 16:57:52.9440,0.15,-0.23,-2.93,0.55,-0.1,-0.32
2024-03-25 16:57:52.9540,0.25,0.06,-3.44,0.35,-0.2,-0.32
2024-03-25 16:57:52.9640,0.13,0.29,-3.8,0.09,-0.18,-0.27
2024-03-25 16:57:52.9740,-0.03,0.31,-3.59,-0.09,-0.03,-0.2
2024-03-25 16:57:52.9840,0.11,0.25,-2.34,-0.1,0.22,-0.15
2024-03-25 16:57:52.9940,0.25,0.0,-0.47,-0.0,0.44,-0.11
2024-03-25 16:57:53.0040,0.33,-0.31,1.23,0.17,0.5,-0.13
2024-03-25 16:57:53.0140,0.54,-0.57,2.52,0.35,0.4,-0.19
2024-03-25 16:57:53.0240,0.69,-0.73,3.19,0.46,0.2,-0.26
2024-03-25 16:57:53.0340,0.66,-0.88,3.32,0.52,-0.03,-0.33
2024-03-25 16:57:53.0430,0.78,-0.95,3.49,0.66,-0.23,-0.46
2024-03-25 16:57:53.0540,1.16,-0.99,3.99,0.84,-0.36,-0.61
2024-03-25 16:57:53.0640,1.45,-0.87,4.07,0.96,-0.35,-0.75
2024-03-25 16:57:53.0740,1.42,-0.41,3.48,0.92,-0.22,-0.78
2024-03-25 16:57:53.0840,0.71,-0.11,2.49,0.67,0.06,-0.69
2024-03-25 16:57:53.0940,-0.56,-0.07,1.74,0.25,0.37,-0.43
2024-03-25 16:57:53.1040,-1.62,0.05,1.63,-0.15,0.56,-0.12
2024-03-25 16:57:53.1130,-2.17,-0.03,2.98,-0.27,0.55,0.12
2024-03-25 16:57:53.1230,-2.04,-0.7,5.18,-0.1,0.42,0.24
2024-03-25 16:57:53.1340,-1.55,-1.52,6.68,0.22,0.19,0.24
2024-03-25 16:57:53.1430,-1.03,-2.08,6.73,0.43,0.01,0.14
2024-03-25 16:57:53.1540,-0.37,-2.03,5.06,0.36,-0.08,0.07
2024-03-25 16:57:53.1640,-0.46,-1.74,2.89,0.11,-0.08,0.12
2024-03-25 16:57:53.1730,-1.28,-1.19,1.45,-0.27,-0.04,0.3
2024-03-25 16:57:53.1830,-2.13,-0.73,0.47,-0.68,-0.01,0.52
2024-03-25 16:57:53.1930,-2.46,-0.55,0.14,-1.04,-0.02,0.66
2024-03-25 16:57:53.2030,-2.21,-0.54,0.23,-1.31,-0.02,0.71
2024-03-25 16:57:53.2140,-1.73,-0.62,0.12,-1.51,-0.0,0.69
2024-03-25 16:57:53.2240,-1.31,-0.7,-0.21,-1.64,0.04,0.64
2024-03-25 16:57:53.2340,-1.03,-0.58,-0.49,-1.67,0.09,0.6
2024-03-25 16:57:53.2430,-0.93,-0.48,-0.62,-1.59,0.14,0.56
2024-03-25 16:57:53.2530,-0.99,-0.08,-0.62,-1.45,0.08,0.59
2024-03-25 16:57:53.2640,-1.61,0.21,-0.73,-1.18,0.1,0.62
2024-03-25 16:57:53.2740,-1.48,0.26,-0.36,-0.74,0.16,0.68
2024-03-25 16:57:53.2830,-1.44,0.22,0.15,-0.27,0.17,0.69
2024-03-25 16:57:53.2940,-1.23,0.11,0.04,0.09,0.11,0.66
2024-03-25 16:57:53.3040,-0.8,0.1,-1.1,0.27,-0.0,0.59
