time,ax,ay,az,wx,wy,wz
2024-03-25 16:23:29.3770,0.15,0.08,-0.42,-0.16,0.12,0.08
2024-03-25 16:23:29.3870,0.25,0.01,-0.41,-0.19,0.08,0.05
2024-03-25 16:23:29.3960,0.29,0.0,-0.28,-0.19,0.0,0.02
2024-03-25 16:23:29.4060,0.25,0.0,-0.15,-0.17,-0.06,0.02
2024-03-25 16:23:29.4160,0.21,0.04,-0.09,-0.15,-0.12,0.01
2024-03-25 16:23:29.4260,0.27,0.14,-0.06,-0.13,-0.16,-0.0
2024-03-25 16:23:29.4360,0.35,0.18,-0.05,-0.09,-0.17,-0.03
2024-03-25 16:23:29.4460,0.35,0.19,-0.05,-0.03,-0.19,-0.05
2024-03-25 16:23:29.4560,0.27,0.24,-0.24,0.02,-0.19,-0.05
2024-03-25 16:23:29.4660,0.23,0.39,-0.54,0.04,-0.15,-0.03
2024-03-25 16:23:29.4760,0.2,0.54,-0.8,0.03,-0.12,-0.01
2024-03-25 16:23:29.4860,0.2,0.67,-0.98,0.01,-0.1,0.0
2024-03-25 16:23:29.4960,0.23,0.72,-0.95,0.01,-0.07,-0.0
2024-03-25 16:23:29.5060,0.23,0.67,-0.83,0.02,-0.06,-0.01
2024-03-25 16:23:29.5160,0.22,0.62,-0.74,0.03,-0.09,-0.0
2024-03-25 16:23:29.5260,0.22,0.62,-0.69,0.01,-0.12,-0.0
2024-03-25 16:23:29.5350,0.26,0.69,-0.69,0.0,-0.11,-0.01
2024-03-25 16:23:29.5450,0.28,0.74,-0.62,0.01,-0.1,0.0
2024-03-25 16:23:29.5550,0.25,0.74,-0.49,0.02,-0.1,0.03
2024-03-25 16:23:29.5650,0.16,0.72,-0.43,0.03,-0.09,0.06
2024-03-25 16:23:29.5750,0.17,0.71,-0.43,0.02,-0.07,0.09
2024-03-25 16:23:29.5850,0.26,0.72,-0.41,-0.0,-0.06,0.11
2024-03-25 16:23:29.5950,0.35,0.66,-0.27,-0.02,-0.07,0.11
2024-03-25 16:23:29.6050,0.39,0.51,-0.11,-0.03,-0.05,0.1
2024-03-25 16:23:29.6150,0.44,0.44,0.05,-0.01,-0.02,0.1
2024-03-25 16:23:29.6250,0.52,0.46,0.18,0.02,0.03,0.09
2024-03-25 16:23:29.6350,0.58,0.42,0.21,0.05,0.09,0.08
2024-03-25 16:23:29.6450,0.63,0.37,0.17,0.06,0.15,0.08
2024-03-25 16:23:29.6550,0.6,0.32,0.24,0.05,0.19,0.06
2024-03-25 16:23:29.6650,0.48,0.32,0.47,0.04,0.17,0.07
2024-03-25 16:23:29.6740,0.31,0.33,0.63,0.01,0.12,0.08
2024-03-25 16:23:29.6850,0.28,0.35,0.75,-0.01,0.07,0.09
2024-03-25 16:23:29.6940,0.28,0.36,0.88,0.01,0.03,0.1
2024-03-25 16:23:29.7040,0.22,0.29,0.92,0.04,0.01,0.11
2024-03-25 16:23:29.7140,0.15,0.2,0.9,0.06,-0.03,0.12
2024-03-25 16:23:29.7240,0.13,0.18,0.81,0.05,-0.08,0.11
2024-03-25 16:23:29.7340,0.1,0.2,0.7,0.02,-0.12,0.09
2024-03-25 16:23:29.7440,-0.03,0.24,0.55,-0.01,-0.13,0.09
2024-03-25 16:23:29.7540,-0.26,0.28,0.34,-0.05,-0.09,0.12
2024-03-25 16:23:29.7640,-0.49,0.33,0.22,-0.1,-0.04,0.17
2024-03-25 16:23:29.7740,-0.66,0.25,0.24,-0.17,0.04,0.23
2024-03-25 16:23:29.7840,-0.74,0.13,0.4,-0.27,0.12,0.31
2024-03-25 16:23:29.7940,-0.72,0.02,0.82,-0.35,0.16,0.37
2024-03-25 16:23:29.8040,-0.54,-0.13,1.5,-0.37,0.1,0.39
2024-03-25 16:23:29.8140,-0.26,-0.38,2.17,-0.3,-0.03,0.37
2024-03-25 16:23:29.8240,-0.03,-0.69,2.55,-0.15,-0.17,0.31
2024-03-25 16:23:29.8330,0.01,-0.93,2.48,0.04,-0.28,0.26
2024-03-25 16:23:29.8430,0.02,-0.94,1.87,0.21,-0.31,0.22
2024-03-25 16:23:29.8540,0.06,-0.76,0.97,0.3,-0.26,0.2
2024-03-25 16:23:29.8630,-0.01,-0.61,0.02,0.3,-0.16,0.18
2024-03-25 16:23:29.8730,-0.14,-0.56,-0.74,0.22,-0.0,0.18
2024-03-25 16:23:29.8830,-0.27,-0.56,-1.14,0.1,0.17,0.19
2024-03-25 16:23:29.8930,-0.41,-0.65,-1.06,0.01,0.27,0.21
2024-03-25 16:23:29.9030,-0.53,-0.82,-0.66,-0.07,0.31,0.23
2024-03-25 16:23:29.9130,-0.61,-1.01,-0.19,-0.15,0.27,0.24
2024-03-25 16:23:29.9230,-0.63,-1.15,0.26,-0.21,0.22,0.24
2024-03-25 16:23:29.9330,-0.61,-1.23,0.63,-0.24,0.15,0.22
2024-03-25 16:23:29.9430,-0.63,-1.27,0.91,-0.25,0.06,0.21
2024-03-25 16:23:29.9530,-0.63,-1.24,1.07,-0.24,-0.02,0.19
2024-03-25 16:23:29.9630,-0.63,-1.18,1.15,-0.2,-0.08,0.16
2024-03-25 16:23:29.9730,-0.64,-1.1,1.08,-0.12,-0.09,0.14
2024-03-25 16:23:29.9820,-0.61,-0.93,0.88,-0.01,-0.09,0.12
2024-03-25 16:23:29.9920,-0.58,-0.76,0.51,0.09,-0.08,0.08
2024-03-25 16:23:30.0030,-0.59,-0.56,-0.03,0.15,-0.04,0.05
2024-03-25 16:23:30.0130,-0.58,-0.32,-0.6,0.16,0.01,0.03
2024-03-25 16:23:30.0220,-0.61,-0.04,-1.04,0.14,0.06,0.01
2024-03-25 16:23:30.0320,-0.7,0.17,-1.29,0.1,0.07,0.02
2024-03-25 16:23:30.0420,-0.72,0.3,-1.39,0.07,0.07,0.03
2024-03-25 16:23:30.0520,-0.68,0.31,-1.42,0.07,0.07,0.02
2024-03-25 16:23:30.0620,-0.66,0.26,-1.4,0.08,0.06,-0.0
2024-03-25 16:23:30.0720,-0.67,0.24,-1.43,0.1,0.04,-0.02
2024-03-25 16:23:30.0820,-0.69,0.29,-1.53,0.11,0.04,-0.02
2024-03-25 16:23:30.0920,-0.7,0.45,-1.62,0.11,0.05,-0.01
2024-03-25 16:23:30.1020,-0.73,0.53,-1.6,0.12,0.04,0.01
2024-03-25 16:23:30.1120,-0.77,0.49,-1.57,0.13,0.02,0.04
2024-03-25 16:23:30.1220,-0.73,0.44,-1.5,0.13,-0.02,0.06
2024-03-25 16:23:30.1310,-0.65,0.39,-1.46,0.15,-0.06,0.07
2024-03-25 16:23:30.1410,-0.52,0.34,-1.48,0.15,-0.08,0.06
2024-03-25 16:23:30.1510,-0.4,0.37,-1.52,0.17,-0.08,0.06
2024-03-25 16:23:30.1610,-0.34,0.41,-1.58,0.18,-0.07,0.04
2024-03-25 16:23:30.1710,-0.29,0.45,-1.68,0.16,-0.06,0.05
2024-03-25 16:23:30.1810,-0.32,0.51,-1.8,0.11,-0.06,0.05
2024-03-25 16:23:30.1910,-0.3,0.57,-1.83,0.04,-0.07,0.04
2024-03-25 16:23:30.2010,-0.25,0.57,-1.73,-0.02,-0.07,0.03
2024-03-25 16:23:30.2110,-0.23,0.57,-1.54,-0.05,-0.07,0.02
2024-03-25 16:23:30.2210,-0.21,0.55,-1.28,-0.05,-0.07,-0.01
2024-03-25 16:23:30.2310,-0.17,0.52,-0.99,-0.03,-0.07,-0.04
2024-03-25 16:23:30.2410,-0.11,0.54,-0.73,0.02,-0.06,-0.08
2024-03-25 16:23:30.2510,-0.07,0.6,-0.53,0.08,-0.01,-0.11
2024-03-25 16:23:30.2610,-0.09,0.7,-0.34,0.16,0.01,-0.14
2024-03-25 16:23:30.2710,-0.12,0.8,-0.16,0.19,-0.0,-0.16
2024-03-25 16:23:30.2810,-0.1,0.82,-0.05,0.18,-0.04,-0.19
2024-03-25 16:23:30.2910,-0.08,0.87,0.04,0.14,-0.09,-0.22
2024-03-25 16:23:30.3000,-0.11,0.94,0.17,0.1,-0.17,-0.24
2024-03-25 16:23:30.3100,-0.17,1.0,0.23,0.05,-0.21,-0.24
2024-03-25 16:23:30.3200,-0.26,1.07,0.25,0.03,-0.18,-0.23
2024-03-25 16:23:30.3310,-0.34,1.09,0.46,0.05,-0.14,-0.22
2024-03-25 16:23:30.3400,-0.42,1.02,0.73,0.08,-0.09,-0.19
2024-03-25 16:23:30.3500,-0.46,0.86,0.92,0.11,-0.05,-0.17
2024-03-25 16:23:30.3600,-0.44,0.64,1.03,0.09,-0.0,-0.16
2024-03-25 16:23:30.3700,-0.37,0.41,1.18,0.06,0.03,-0.16
2024-03-25 16:23:30.3800,-0.34,0.13,1.46,0.03,0.04,-0.18
2024-03-25 16:23:30.3900,-0.35,-0.14,1.95,0.06,0.0,-0.2
